scientific_name,scientific_name_authorship,family,scientific_name_OTU,id_vetting_by,herbarium_code,voucher_herbarium_collector_id,voucher_herbarium_catalog_number ,voucher_collection_number ,voucher_herbarium_recorded_by ,voucher_herbarium_event_date ,silica_gel_pressed_sheet,decimal_latitude ,decimal_longitude,country ,state_or_territory,location_ID  ,location_notes,DArT_plate ,DArT_row,DArT_column,pop ,id,pop (broader groups for population stats),long format pop ,Main_PCA_group,Secondary_PCA_groups,Tertiary_PCA_group,Quarternary_PCA_group,Quinary_PCA_group,sens lat complex
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,S. Dema,109547,403,S. Dema,12-Oct-19,silica gel,-33.7936,146.3091,Australia,NSW, Rankins Springs,NSWS,2,B,8,M.urceolatus_RankinSprings,SD403f,urcRankin,M.urceolatus_RankinSprings,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,S. Dema,109547,403,S. Dema,12-Oct-19,silica gel,-33.7936,146.3091,Australia,NSW, Rankins Springs,NSWS,2,C,8,M.urceolatus_RankinSprings,SD403g,urcRankin,M.urceolatus_RankinSprings,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,T.L.Collins,111093,1198,H.T. Kennedy,19-Nov-20,silica gel,-35.389556,147.70944,Australia,NSW,Tarcutta,NSWS,6,B,6,M.urceolatus_Tarcutta,TLC1198a,urcTarcu,M.urceolatus_Tarcutta,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,T.L.Collins,111093,1198,H.T. Kennedy,19-Nov-20,silica gel,-35.389556,147.70944,Australia,NSW,Tarcutta,NSWS,6,C,6,M.urceolatus_Tarcutta,TLC1198b,urcTarcu,M.urceolatus_Tarcutta,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,T.L.Collins,111093,1198,H.T. Kennedy,19-Nov-20,silica gel,-35.389556,147.70944,Australia,NSW,Tarcutta,NSWS,6,D,6,M.urceolatus_Tarcutta,TLC1198c,urcTarcu,M.urceolatus_Tarcutta,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,T.L.Collins,111093,1198,H.T. Kennedy,19-Nov-20,silica gel,-35.389556,147.70944,Australia,NSW,Tarcutta,NSWS,6,E,6,M.urceolatus_Tarcutta,TLC1198d,urcTarcu,M.urceolatus_Tarcutta,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,T.L.Collins,111093,1198,H.T. Kennedy,19-Nov-20,silica gel,-35.389556,147.70944,Australia,NSW,Tarcutta,NSWS,6,F,6,M.urceolatus_Tarcutta,TLC1198e,urcTarcu,M.urceolatus_Tarcutta,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,H.T. Kennedy,109701,56,H.T. Kennedy,22-Oct-19,silica gel,-36.1435278,147.3025833,Australia,VIC,Mt Granya SP,VEH,6,G,6,M.urceolatus_MtGranya,HTK56,urcGranya,M.urceolatus_MtGranya,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,H.T. Kennedy,109701,56,H.T. Kennedy,22-Oct-19,silica gel,-36.1435278,147.3025833,Australia,VIC,Mt Granya SP,VEH,6,C,7,M.urceolatus_MtGranya,HTK56a,urcGranya,M.urceolatus_MtGranya,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,H.T. Kennedy,109701,56,H.T. Kennedy,22-Oct-19,silica gel,-36.1435278,147.3025833,Australia,VIC,Mt Granya SP,VEH,6,H,6,M.urceolatus_MtGranya,HTK56b,urcGranya,M.urceolatus_MtGranya,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,H.T. Kennedy,109701,56,H.T. Kennedy,22-Oct-19,silica gel,-36.1435278,147.3025833,Australia,VIC,Mt Granya SP,VEH,6,A,7,M.urceolatus_MtGranya,HTK56e,urcGranya,M.urceolatus_MtGranya,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,H.T. Kennedy,109701,56,H.T. Kennedy,22-Oct-19,silica gel,-36.1435278,147.3025833,Australia,VIC,Mt Granya SP,VEH,6,B,7,M.urceolatus_MtGranya,HTK56g,urcGranya,M.urceolatus_MtGranya,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,H.T. Kennedy,109703,59,H.T. Kennedy,24-Oct-19,silica gel,-36.9257222,144.7180556,Australia,VIC,Heathcote SP,VEH,6,D,7,M.urceolatus_Heathcote,HTK59,urcHeathco,M.urceolatus_Heathcote,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,H.T. Kennedy,109703,59,H.T. Kennedy,24-Oct-19,silica gel,-36.9257222,144.7180556,Australia,VIC,Heathcote SP,VEH,6,H,7,M.urceolatus_Heathcote,HTK59a,urcHeathco,M.urceolatus_Heathcote,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,H.T. Kennedy,109703,59,H.T. Kennedy,24-Oct-19,silica gel,-36.9257222,144.7180556,Australia,VIC,Heathcote SP,VEH,6,E,7,M.urceolatus_Heathcote,HTK59c,urcHeathco,M.urceolatus_Heathcote,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,H.T. Kennedy,109703,59,H.T. Kennedy,24-Oct-19,silica gel,-36.9257222,144.7180556,Australia,VIC,Heathcote SP,VEH,6,F,7,M.urceolatus_Heathcote,HTK59e,urcHeathco,M.urceolatus_Heathcote,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,H.T. Kennedy,109703,59,H.T. Kennedy,24-Oct-19,silica gel,-36.9257222,144.7180556,Australia,VIC,Heathcote SP,VEH,6,G,7,M.urceolatus_Heathcote,HTK59f,urcHeathco,M.urceolatus_Heathcote,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,H.T. Kennedy,109703,59,H.T. Kennedy,24-Oct-19,silica gel,-36.9257222,144.7180556,Australia,VIC,Heathcote SP,VEH,6,A,8,M.urceolatus_Heathcote,HTK59g,urcHeathco,M.urceolatus_Heathcote,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Gilgandra,Helen_Kennedy,NE,S. Dema,109550,406,S. Dema,13-Oct-19,silica gel,-31.6629444,148.7722222,Australia,NSW,Gilgandra flora reserve,NNWS,5,F,11,M.urceolatus_Gilgandra,SD406,urcGilgan,M.urceolatus_Gilgandra,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Gilgandra,Helen_Kennedy,NE,S. Dema,109550,406,S. Dema,13-Oct-19,silica gel,-31.6629444,148.7722222,Australia,NSW,Gilgandra flora reserve,NNWS,5,G,11,M.urceolatus_Gilgandra,SD406a,urcGilgan,M.urceolatus_Gilgandra,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Gilgandra,Helen_Kennedy,NE,S. Dema,109550,406,S. Dema,13-Oct-19,silica gel,-31.6629444,148.7722222,Australia,NSW,Gilgandra flora reserve,NNWS,5,H,11,M.urceolatus_Gilgandra,SD406b,urcGilgan,M.urceolatus_Gilgandra,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Gilgandra,Helen_Kennedy,NE,S. Dema,109550,406,S. Dema,13-Oct-19,silica gel,-31.6629444,148.7722222,Australia,NSW,Gilgandra flora reserve,NNWS,5,A,12,M.urceolatus_Gilgandra,SD406d,urcGilgan,M.urceolatus_Gilgandra,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Gilgandra,Helen_Kennedy,NE,S. Dema,109550,406,S. Dema,13-Oct-19,silica gel,-31.6629444,148.7722222,Australia,NSW,Gilgandra flora reserve,NNWS,5,B,12,M.urceolatus_Gilgandra,SD406e,urcGilgan,M.urceolatus_Gilgandra,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Gilgandra,Helen_Kennedy,NE,S. Dema,109550,406,S. Dema,13-Oct-19,silica gel,-31.6629444,148.7722222,Australia,NSW,Gilgandra flora reserve,NNWS,5,C,12,M.urceolatus_Gilgandra,SD406f,urcGilgan,M.urceolatus_Gilgandra,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Gilgandra,Helen_Kennedy,NE,S. Dema,109550,406,S. Dema,13-Oct-19,silica gel,-31.6629444,148.7722222,Australia,NSW,Gilgandra flora reserve,NNWS,5,D,12,M.urceolatus_Gilgandra,SD406g,urcGilgan,M.urceolatus_Gilgandra,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. adpressus s.s.,Helen_Kennedy,NE,H.T. Kennedy,109322,11,H.T. Kennedy,19-Jun-19,silica gel,-32.54825,148.9099444,Australia,NSW,"Apex trail, Mt Arthur Reserve",NCWS,3,E,1,M.urceolatus_MtArthur1,HTK11B,urcMtArth,M.urceolatus_MtArthur,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. adpressus s.s.,Helen_Kennedy,NE,H.T. Kennedy,109322,11,H.T. Kennedy,20-Jun-19,silica gel,-32.54825,148.9099444,Australia,NSW,"Apex trail, Mt Arthur Reserve",NCWS,3,F,1,M.urceolatus_MtArthur1,HTK11F,urcMtArth,M.urceolatus_MtArthur,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. adpressus s.s.,Helen_Kennedy,NE,H.T. Kennedy,109322,11,H.T. Kennedy,21-Jun-19,silica gel,-32.54825,148.9099444,Australia,NSW,"Apex trail, Mt Arthur Reserve",NCWS,3,G,1,M.urceolatus_MtArthur1,HTK11J,urcMtArth,M.urceolatus_MtArthur,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. adpressus s.s.,Helen_Kennedy,NE,H.T. Kennedy,109323,12,H.T. Kennedy,20-Jun-19,silica gel,-32.5625833,148.90625,Australia,NSW,"Near top  of Mt Wellesley, Mt Arthur Reserve",NCWS,3,H,1,M.urceolatus_MtArthur2,HTK12C,urcMtArth,M.urceolatus_MtArthur,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. adpressus s.s.,Helen_Kennedy,NE,H.T. Kennedy,109323,12,H.T. Kennedy,20-Jun-19,silica gel,-32.5625833,148.90625,Australia,NSW,"Near top  of Mt Wellesley, Mt Arthur Reserve",NCWS,3,A,2,M.urceolatus_MtArthur2,HTK12H,urcMtArth,M.urceolatus_MtArthur,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. adpressus s.s.,Helen_Kennedy,NE,H.T. Kennedy,109324,13,H.T. Kennedy,20-Jun-19,silica gel,-32.5606111,148.9168333,Australia,NSW,"Base of Mt Wellesley, Mt Arthur Reserve",NCWS,3,B,2,M.urceolatus_MtArthur2,HTK13B,urcMtArth,M.urceolatus_MtArthur,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. adpressus s.s.,Helen_Kennedy,NE,H.T. Kennedy,109324,13,H.T. Kennedy,20-Jun-19,silica gel,-32.5606111,148.9168333,Australia,NSW,"Base of Mt Wellesley, Mt Arthur Reserve",NCWS,3,C,2,M.urceolatus_MtArthur2,HTK13C,urcMtArth,M.urceolatus_MtArthur,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus erubescens,R.Br.,Ericaceae,M. sp. Morton,Helen_Kennedy,NE,H.T. Kennedy,109706,62,H.T. Kennedy,28-Oct-19,silica gel,-35.02525,150.1403611,Australia,NSW,Morton NP,NST,4,B,5,M.erubescens_Morton,HTK62,erubMort,M.erubescens_Morton,B,BB,BAA,BAAB,NA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. sp. Morton,Helen_Kennedy,NE,H.T. Kennedy,109706,62,H.T. Kennedy,28-Oct-19,silica gel,-35.02525,150.1403611,Australia,NSW,Morton NP,NST,4,C,5,M.erubescens_Morton,HTK62b,erubMort,M.erubescens_Morton,B,BB,BAA,BAAB,NA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. sp. Morton,Helen_Kennedy,NE,H.T. Kennedy,109706,62,H.T. Kennedy,28-Oct-19,silica gel,-35.02525,150.1403611,Australia,NSW,Morton NP,NST,4,D,5,M.erubescens_Morton,HTK62c,erubMort,M.erubescens_Morton,B,BB,BAA,BAAB,NA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. sp. Morton,Helen_Kennedy,NE,H.T. Kennedy,109706,62,H.T. Kennedy,28-Oct-19,silica gel,-35.02525,150.1403611,Australia,NSW,Morton NP,NST,4,E,5,M.erubescens_Morton,HTK62d,erubMort,M.erubescens_Morton,B,BB,BAA,BAAB,NA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. sp. Morton,Helen_Kennedy,NE,H.T. Kennedy,109706,62,H.T. Kennedy,28-Oct-19,silica gel,-35.02525,150.1403611,Australia,NSW,Morton NP,NST,4,F,5,M.erubescens_Morton,HTK62g,erubMort,M.erubescens_Morton,B,BB,BAA,BAAB,NA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. sp. Morton,Helen_Kennedy,NE,H.T. Kennedy,109706,62,H.T. Kennedy,28-Oct-19,silica gel,-35.02525,150.1403611,Australia,NSW,Morton NP,NST,4,G,5,M.erubescens_Morton,HTK62i,erubMort,M.erubescens_Morton,B,BB,BAA,BAAB,NA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. sp. Morton,Helen_Kennedy,NE,H.T. Kennedy,109706,62,H.T. Kennedy,28-Oct-19,silica gel,-35.02525,150.1403611,Australia,NSW,Morton NP,NST,4,H,5,M.erubescens_Morton,HTK62k,erubMort,M.erubescens_Morton,B,BB,BAA,BAAB,NA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. sp. Gardens of stone,Helen_Kennedy,NE,H.T. Kennedy,109883,46,H.T. Kennedy,27-Sep-19,silica gel,-33.1384167,150.0254722,Australia,NSW,Gardens of Stone NP,NCT,3,E,12,M.erubescens_GardensofStone,HTK46a,erubGards,M.erubescens_GardensofStone,B,BB,BAA,BAAB,NA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. sp. Gardens of stone,Helen_Kennedy,NE,H.T. Kennedy,109883,46,H.T. Kennedy,27-Sep-19,silica gel,-33.1384167,150.0254722,Australia,NSW,Gardens of Stone NP,NCT,3,F,12,M.erubescens_GardensofStone,HTK46b,erubGards,M.erubescens_GardensofStone,B,BB,BAA,BAAB,NA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. sp. Gardens of stone,Helen_Kennedy,NE,H.T. Kennedy,109883,46,H.T. Kennedy,27-Sep-19,silica gel,-33.1384167,150.0254722,Australia,NSW,Gardens of Stone NP,NCT,4,A,1,M.erubescens_GardensofStone,HTK46c,erubGards,M.erubescens_GardensofStone,B,BB,BAA,BAAB,NA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. sp. Gardens of stone,Helen_Kennedy,NE,H.T. Kennedy,109883,46,H.T. Kennedy,27-Sep-19,silica gel,-33.1384167,150.0254722,Australia,NSW,Gardens of Stone NP,NCT,4,B,1,M.erubescens_GardensofStone,HTK46e,erubGards,M.erubescens_GardensofStone,B,BB,BAA,BAAB,NA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. sp. Gardens of stone,Helen_Kennedy,NE,H.T. Kennedy,109883,46,H.T. Kennedy,27-Sep-19,silica gel,-33.1384167,150.0254722,Australia,NSW,Gardens of Stone NP,NCT,4,C,1,M.erubescens_GardensofStone,HTK46f,erubGards,M.erubescens_GardensofStone,B,BB,BAA,BAAB,NA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. sp. Gardens of stone,Helen_Kennedy,NE,H.T. Kennedy,109883,46,H.T. Kennedy,27-Sep-19,silica gel,-33.1384167,150.0254722,Australia,NSW,Gardens of Stone NP,NCT,4,D,1,M.erubescens_GardensofStone,HTK46g,erubGards,M.erubescens_GardensofStone,B,BB,BAA,BAAB,NA,Melichrus erubescens
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110731,65,H.T. Kennedy,15-Jul-20,silica gel,-24.7860278,146.9431111,Australia,Qld,Mt Playfair Rd,QWA,1,B,6,M.urceolatus_MtPlayfair,HTK65,urcPlayf,M.urceolatus_MtPlayfair,C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110731,65,H.T. Kennedy,15-Jul-20,silica gel,-24.7860278,146.9431111,Australia,Qld,Mt Playfair Rd,QWA,1,C,6,M.urceolatus_MtPlayfair,HTK65b,urcPlayf,M.urceolatus_MtPlayfair,C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110731,65,H.T. Kennedy,15-Jul-20,silica gel,-24.7860278,146.9431111,Australia,Qld,Mt Playfair Rd,QWA,4,A,6,M.urceolatus_MtPlayfair,HTK65c,urcPlayf,M.urceolatus_MtPlayfair,C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110731,65,H.T. Kennedy,15-Jul-20,silica gel,-24.7860278,146.9431111,Australia,Qld,Mt Playfair Rd,QWA,1,D,6,M.urceolatus_MtPlayfair,HTK65e,urcPlayf,M.urceolatus_MtPlayfair,C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110731,65,H.T. Kennedy,15-Jul-20,silica gel,-24.7860278,146.9431111,Australia,Qld,Mt Playfair Rd,QWA,4,B,6,M.urceolatus_MtPlayfair,HTK65f,urcPlayf,M.urceolatus_MtPlayfair,C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110731,65,H.T. Kennedy,15-Jul-20,silica gel,-24.7860278,146.9431111,Australia,Qld,Mt Playfair Rd,QWA,1,E,6,M.urceolatus_MtPlayfair,HTK65g,urcPlayf,M.urceolatus_MtPlayfair,C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110749,66,H.T. Kennedy,16-Jul-20,silica gel,-25.0558889,148.2286111,Australia,Qld,"Bulimba Bluff, Carnarvon NP",QLE,4,C,6,M.urceolatus_BulimbaBluff,HTK66,urcBulim,M.urceolatus_BulimbaBluff,C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110722,67,H.T. Kennedy,16-Jul-20,silica gel,-25.0508333,148.2336667,Australia,Qld,"Bulimba Bluff, Carnarvon NP",QLE,4,D,6,M.urceolatus_BulimbaBluff,HTK67,urcBulim,M.urceolatus_BulimbaBluff,C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110722,67,H.T. Kennedy,16-Jul-20,silica gel,-25.0508333,148.2336667,Australia,Qld,"Bulimba Bluff, Carnarvon NP",QLE,4,E,6,M.urceolatus_BulimbaBluff,HTK67c,urcBulim,M.urceolatus_BulimbaBluff,C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110722,67,H.T. Kennedy,16-Jul-20,silica gel,-25.0508333,148.2336667,Australia,Qld,"Bulimba Bluff, Carnarvon NP",QLE,4,G,6,M.urceolatus_BulimbaBluff,HTK67d,urcBulim,M.urceolatus_BulimbaBluff,C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110722,67,H.T. Kennedy,16-Jul-20,silica gel,-25.0508333,148.2336667,Australia,Qld,"Bulimba Bluff, Carnarvon NP",QLE,4,H,6,M.urceolatus_BulimbaBluff,HTK67e,urcBulim,M.urceolatus_BulimbaBluff,C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110722,67,H.T. Kennedy,16-Jul-20,silica gel,-25.0508333,148.2336667,Australia,Qld,"Bulimba Bluff, Carnarvon NP",QLE,4,F,6,M.urceolatus_BulimbaBluff,HTK67f,urcBulim,M.urceolatus_BulimbaBluff,C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110750,68,H.T. Kennedy,17-Jul-20,silica gel,-26.4224444,149.9381667,Australia,Qld,Gurulmundi SF,QLE,4,G,7,M.urceolatus_Gurulmundi(I),HTK68,urcGuru,M.urceolatus_Gurulmundi(I),C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110750,68,H.T. Kennedy,17-Jul-20,silica gel,-26.4224444,149.9381667,Australia,Qld,Gurulmundi SF,QLE,4,H,7,M.urceolatus_Gurulmundi(I),HTK68a,urcGuru,M.urceolatus_Gurulmundi(I),C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110750,68,H.T. Kennedy,17-Jul-20,silica gel,-26.4224444,149.9381667,Australia,Qld,Gurulmundi SF,QLE,4,A,8,M.urceolatus_Gurulmundi(I),HTK68b,urcGuru,M.urceolatus_Gurulmundi(I),C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110750,68,H.T. Kennedy,17-Jul-20,silica gel,-26.4224444,149.9381667,Australia,Qld,Gurulmundi SF,QLE,4,B,8,M.urceolatus_Gurulmundi(I),HTK68d,urcGuru,M.urceolatus_Gurulmundi(I),C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110750,68,H.T. Kennedy,17-Jul-20,silica gel,-26.4224444,149.9381667,Australia,Qld,Gurulmundi SF,QLE,4,C,8,M.urceolatus_Gurulmundi(I),HTK68e,urcGuru,M.urceolatus_Gurulmundi(I),C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110750,68,H.T. Kennedy,17-Jul-20,silica gel,-26.4224444,149.9381667,Australia,Qld,Gurulmundi SF,QLE,4,D,8,M.urceolatus_Gurulmundi(I),HTK68f,urcGuru,M.urceolatus_Gurulmundi(I),C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110728,74,H.T. Kennedy,18-Jul-20,silica gel,-26.2081111,150.455,Australia,Qld,Barakula SF,QLE,4,D,9,M.urceolatus_Barakula(I),HTK74,urcBara,M.urceolatus_Barakula(I),C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110728,74,H.T. Kennedy,18-Jul-20,silica gel,-26.2081111,150.455,Australia,Qld,Barakula SF,QLE,4,E,9,M.urceolatus_Barakula(I),HTK74a,urcBara,M.urceolatus_Barakula(I),C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110728,74,H.T. Kennedy,18-Jul-20,silica gel,-26.2081111,150.455,Australia,Qld,Barakula SF,QLE,4,F,9,M.urceolatus_Barakula(I),HTK74c,urcBara,M.urceolatus_Barakula(I),C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110728,74,H.T. Kennedy,18-Jul-20,silica gel,-26.2081111,150.455,Australia,Qld,Barakula SF,QLE,4,G,9,M.urceolatus_Barakula(I),HTK74e,urcBara,M.urceolatus_Barakula(I),C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110728,74,H.T. Kennedy,18-Jul-20,silica gel,-26.2081111,150.455,Australia,Qld,Barakula SF,QLE,4,H,9,M.urceolatus_Barakula(I),HTK74f,urcBara,M.urceolatus_Barakula(I),C,CA,CAA,NA,NA,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Isla Gorge,Helen_Kennedy,NE,H.T. Kennedy,110728,74,H.T. Kennedy,18-Jul-20,silica gel,-26.2081111,150.455,Australia,Qld,Barakula SF,QLE,4,A,10,M.urceolatus_Barakula(I),HTK74g,urcBara,M.urceolatus_Barakula(I),C,CA,CAA,NA,NA,Melichrus urceolatus
